AccountOID,ConsumptionDate,Consumption
69535,2020-09-03,0.964
263528,2020-12-05,1.807
13964,2020-01-29,1.256
260185,2019-07-17,5.817
250197,2020-03-22,4.957
171301,2020-01-02,1.428
798,2020-10-24,0.330
39681,2019-12-10,0.341
250202,2019-07-02,2.735
256508,2019-08-20,0.000
272294,2019-11-07,0.113
252969,2020-12-07,4.158
97302,2020-02-28,0.139
246596,2020-02-24,0.495
33804,2019-04-14,0.710
62776,2019-11-07,0.950
137018,2019-09-29,0.235
17194,2018-12-15,1.454
277704,2019-11-03,0.138
248917,2019-12-23,8.494
20550,2020-03-13,0.273
116228,2019-08-08,0.433
264909,2021-02-19,0.670
5493,2019-08-12,0.000
256502,2019-09-13,0.000
248917,2019-12-16,14.113
139517,2020-10-04,81.752
139516,2019-08-22,52.763
135605,2018-12-08,0.267
136482,2020-05-05,0.377
17980,2020-05-04,0.750
246272,2020-10-19,0.806
260417,2019-12-31,0.805
68102,2021-01-16,0.461
199151,2020-08-03,0.000
29330,2020-12-01,0.990
248365,2020-02-20,3.880
250197,2019-05-17,3.472
261206,2020-09-02,0.584
151213,2020-04-15,0.413
187989,2021-03-22,0.168
33447,2020-02-22,0.650
13636,2021-03-17,1.352
12857,2020-02-25,1.937
40839,2020-03-26,0.788
268752,2019-01-14,0.867
246596,2020-03-05,0.468
178474,2020-02-29,0.758
245105,2019-07-05,10.970
151213,2020-06-10,0.406
250197,2019-07-07,4.755
254695,2020-12-10,3.209
246629,2020-07-23,1.822
263623,2021-01-30,23.470
256970,2020-03-18,0.250
247389,2021-03-19,0.414
260185,2019-09-16,8.985
16581,2019-11-08,0.192
17194,2020-03-18,1.330
244424,2019-11-20,1.390
8621,2020-01-11,1.256
39681,2020-02-02,0.532
269752,2019-05-03,1.427
277704,2019-10-24,0.188
33804,2020-07-16,0.942
253177,2020-03-03,38.140
244899,2020-04-16,0.135
37358,2021-02-17,0.083
247389,2020-01-25,2.130
33804,2019-06-11,0.753
33804,2020-10-31,1.448
250095,2021-03-03,0.886
261616,2019-10-15,16.714
260417,2020-03-01,0.423
6564,2019-05-20,0.000
245375,2019-12-07,0.023
262259,2019-12-05,1.060
246066,2020-11-03,11.870
250020,2021-03-12,1027.400
2809,2020-09-30,0.420
37309,2020-07-31,1.168
269752,2019-06-23,0.347
277704,2020-11-28,0.561
262929,2020-04-07,0.924
256351,2021-02-02,0.842
106646,2020-05-15,0.168
262259,2021-01-16,0.607
250387,2021-01-11,0.941
59449,2019-10-18,0.438
135605,2021-02-20,0.978
123533,2019-05-28,0.258
6564,2020-08-16,0.650
17980,2019-04-02,0.509
244391,2020-11-22,1.618
6547,2019-11-18,0.005
6557,2019-06-20,0.216
17194,2019-02-11,1.336
245105,2020-10-04,0.740
272294,2019-12-17,0.443
249397,2020-08-29,56.785
116228,2019-09-28,0.525
150462,2020-06-12,0.041
245493,2020-01-23,8.390
102613,2019-09-06,0.000
260417,2021-02-11,0.912
20342,2019-05-08,1.598
187989,2020-05-21,0.345
260283,2021-02-15,0.128
245375,2020-01-27,0.403
8621,2020-03-12,1.393
135605,2020-12-21,1.160
250567,2019-12-18,7.288
20342,2019-06-27,1.427
260221,2020-11-21,0.290
139517,2020-09-24,76.954
29102,2021-02-22,1.529
107142,2019-10-30,0.111
9953,2020-03-18,0.701
3941,2020-11-17,0.055
97105,2019-09-28,0.783
150998,2019-09-24,0.644
49043,2019-08-09,1.190
107142,2020-12-01,0.473
250004,2019-04-28,0.470
32053,2020-02-14,243.362
253374,2020-12-15,0.396
139514,2019-07-08,1.150
46157,2019-04-04,0.964
263528,2020-12-01,1.412
262462,2021-03-21,1.700
250197,2020-03-12,3.935
136213,2021-02-04,7.757
20753,2021-01-25,0.424
250097,2019-11-19,3.306
250202,2020-10-02,2.144
29401,2019-09-03,1.357
245883,2019-10-30,1.177
46157,2019-07-24,0.692
848,2020-05-13,0.562
33804,2019-09-29,0.821
250574,2020-10-05,1.715
137018,2020-02-20,0.172
150462,2019-04-25,0.413
267585,2019-06-27,132.660
8621,2020-11-27,1.315
260283,2020-05-31,0.006
102613,2019-09-05,0.000
135605,2021-02-17,1.109
115301,2020-10-19,1.171
139515,2019-02-03,0.479
24294,2020-06-27,0.000
272294,2019-12-20,0.221
107142,2021-03-21,0.291
4910,2019-08-01,2.393
283681,2019-11-13,2.757
248917,2019-01-02,19.344
97302,2019-02-27,0.130
137018,2020-09-12,0.507
152526,2019-09-18,0.158
256969,2019-04-26,0.278
137018,2020-07-16,0.223
65583,2020-01-02,0.000
261206,2019-09-02,0.769
245344,2020-04-21,0.006
139516,2019-11-18,53.145
250282,2020-11-08,1.178
256508,2019-03-31,0.000
190642,2020-12-10,0.236
33804,2019-01-12,1.211
135605,2019-03-05,0.235
136213,2019-07-10,3.396
187271,2020-11-11,0.908
250004,2019-06-17,1.140
37309,2020-08-05,0.009
17592,2019-07-12,0.118
259030,2020-06-10,0.100
13155,2019-08-08,0.151
261986,2018-12-25,0.926
251229,2019-09-03,2.730
20342,2020-07-30,1.807
250567,2020-12-13,7.345
5479,2019-06-26,0.290
13784,2020-04-22,1.308
46157,2020-06-25,2.163
16129,2019-10-22,0.540
6564,2019-08-16,0.331
10065,2019-02-24,0.012
128194,2019-09-01,0.522
102613,2020-07-12,0.000
13942,2020-04-30,2.185
248917,2020-04-11,2.017
248224,2020-12-06,1.565
269084,2020-12-16,2.940
29401,2020-10-09,1.395
259030,2020-01-19,0.124
181113,2021-01-29,0.000
6547,2019-07-28,0.356
268752,2020-09-14,1.066
272294,2019-08-18,0.015
131327,2019-07-25,0.767
245314,2020-02-10,0.000
248365,2020-02-23,0.950
261517,2021-01-11,0.000
85008,2019-07-29,1.418
246596,2020-09-04,0.261
16581,2019-09-11,0.395
245958,2020-09-10,9.840
262835,2021-02-11,3.750
179922,2020-08-17,0.291
250574,2020-12-30,0.650
49043,2020-06-05,1.286
69535,2020-01-07,0.926
13784,2020-06-23,1.569
115301,2021-02-16,1.465
46157,2019-09-12,1.235
29401,2019-02-01,1.465
135605,2019-10-14,0.000
187271,2020-05-18,0.525
263623,2021-02-22,20.140
67113,2020-10-19,0.028
137018,2020-05-21,0.598
190642,2020-11-12,0.323
68102,2020-10-11,0.547
250004,2018-12-18,0.730
256924,2020-01-21,0.817
249897,2019-07-14,38.898
250202,2020-02-28,2.547
255813,2019-12-21,9.080
29401,2020-12-18,2.267
6547,2019-06-10,0.628
150998,2020-06-22,1.090
244424,2019-08-05,5.320
181113,2019-12-13,0.000
262929,2019-09-27,0.605
255813,2020-03-01,8.681
20681,2019-12-31,0.524
249897,2019-10-15,38.685
68102,2020-08-01,0.948
97302,2020-06-11,0.381
131327,2019-10-04,0.591
254525,2020-07-01,0.000
6557,2019-02-15,0.373
250436,2020-11-21,77.000
250436,2021-01-31,90.900
123533,2019-02-23,0.357
256502,2020-05-21,0.000
124089,2020-04-08,0.156
6557,2021-01-24,0.346
10481,2019-05-30,0.619
131327,2019-07-03,0.927
255086,2020-04-25,0.227
3941,2020-07-05,0.000
187989,2021-01-09,0.277
256766,2019-02-11,14.487
17592,2019-01-31,0.178
269752,2019-12-30,0.832
245317,2020-04-23,0.000
256969,2019-11-06,1.096
251881,2020-09-30,0.698
136213,2019-04-22,7.226
247389,2020-02-04,1.994
131327,2020-04-22,0.656
102613,2020-12-05,0.000
272294,2021-03-20,0.338
150998,2021-02-14,1.040
246066,2021-01-03,17.590
29330,2020-12-12,0.834
250202,2020-06-13,2.654
245302,2019-08-11,0.354
72238,2019-09-18,0.336
46157,2021-03-17,1.045
33447,2019-03-05,0.755
250022,2021-01-05,283.000
13942,2019-08-19,1.876
67113,2020-05-06,0.000
255086,2019-09-26,0.193
249897,2019-02-10,135.590
250097,2019-07-25,3.039
106646,2020-05-14,0.227
272294,2019-08-31,0.008
150462,2019-08-20,0.390
136212,2021-01-18,2.307
260221,2020-11-15,0.230
256084,2020-01-02,0.332
61120,2020-01-04,0.239
249860,2020-06-21,1.516
17194,2019-04-02,1.116
269752,2019-03-23,0.233
267585,2020-05-02,0.791
245314,2020-06-01,0.020
17592,2019-09-10,0.608
139515,2020-03-08,1.186
152526,2019-01-18,0.000
249951,2020-12-04,0.090
108293,2019-09-24,0.467
71392,2019-03-24,1.463
20681,2020-09-07,0.920
255829,2020-10-14,0.905
20681,2020-10-28,0.482
269752,2020-06-15,0.437
244858,2019-02-23,1.338
13942,2019-06-26,1.757
136482,2019-08-24,0.438
17194,2019-02-04,1.141
115301,2019-09-18,1.469
29401,2020-01-29,2.110
253208,2019-12-31,7.734
20342,2020-09-18,1.164
187271,2019-12-31,0.537
11741,2020-03-11,1.495
97105,2019-11-27,0.737
55005,2020-02-29,0.820
1004,2019-02-16,0.617
262835,2020-06-05,3.421
136482,2020-08-05,0.316
251229,2020-10-25,0.200
248917,2020-04-02,5.339
20681,2019-06-06,0.152
20753,2020-12-05,0.269
136213,2020-10-16,9.009
13636,2020-12-05,1.484
69535,2020-05-25,0.830
254538,2020-09-18,0.332
71392,2019-03-30,0.942
257225,2020-11-20,0.267
46157,2019-12-18,1.364
12857,2020-03-06,2.375
139513,2020-04-30,69.270
17194,2019-10-12,1.490
244899,2019-12-12,1.720
245992,2020-06-05,2.785
246596,2020-11-01,0.390
249660,2021-02-24,1.729
29330,2019-03-05,0.858
244858,2019-12-03,2.413
54212,2020-12-01,0.948
245314,2020-01-28,0.000
56988,2020-02-11,0.000
255456,2018-12-15,0.974
250195,2020-09-08,3.863
55005,2019-06-01,0.729
261206,2021-03-05,0.741
175989,2019-04-10,0.000
139515,2019-07-24,0.360
135191,2020-05-21,0.579
13964,2020-06-06,1.591
136212,2019-08-24,1.075
20550,2020-04-15,0.573
250781,2020-02-10,0.053
245493,2020-02-27,1.152
256972,2020-12-03,0.050
256609,2019-11-26,0.984
248696,2020-10-21,0.111
6562,2019-05-14,0.059
37358,2019-05-25,0.005
250097,2021-02-28,4.265
256508,2019-12-02,0.000
246032,2020-01-04,1.146
256156,2021-01-19,3.630
250781,2020-05-13,0.062
251881,2020-07-21,1.777
6562,2019-02-10,0.029
248224,2020-12-20,1.912
12857,2019-08-26,4.659
250387,2019-10-03,1.294
269089,2020-11-23,0.544
260185,2019-10-19,8.463
175989,2021-03-19,0.000
7038,2019-05-21,0.318
257172,2020-09-03,0.159
248696,2020-04-18,0.005
108293,2020-08-12,0.634
246066,2020-04-13,2.930
135605,2020-04-20,0.377
246066,2020-10-28,7.390
123533,2019-02-11,0.198
244899,2020-04-27,4.030
248365,2021-01-01,0.090
245375,2020-08-18,0.581
256920,2021-01-09,1.460
261206,2020-10-17,1.100
5802,2020-10-08,0.278
29401,2020-05-05,1.591
139516,2020-06-18,56.725
20342,2020-06-13,1.551
262645,2020-08-16,2.002
245375,2019-03-27,0.536
246272,2021-01-30,1.334
80569,2020-03-08,0.372
257225,2021-03-07,0.003
250409,2020-08-03,80.000
246516,2021-02-24,0.000
256502,2019-07-30,0.000
13942,2020-01-19,1.773
246272,2018-12-19,4.969
107142,2020-03-31,0.156
187989,2019-09-17,0.279
249660,2021-01-31,1.570
260726,2019-05-13,0.656
258102,2020-04-06,0.068
139516,2018-12-15,38.280
245375,2019-05-13,0.645
256969,2019-06-16,0.153
250199,2019-06-14,4.186
259866,2021-03-09,0.871
245105,2019-03-19,10.470
245883,2020-03-10,1.069
29330,2020-07-03,1.059
17194,2019-12-07,1.181
798,2020-04-13,0.367
142606,2019-12-31,1.416
6562,2019-12-23,0.004
256084,2020-07-10,0.505
253177,2020-06-08,0.753
6564,2019-02-07,0.000
245515,2020-10-12,0.280
5479,2019-11-20,0.669
249660,2020-07-26,1.339
17194,2020-10-13,1.077
246066,2020-04-17,3.770
246516,2020-03-01,0.000
184099,2020-11-25,0.504
254812,2020-04-19,0.084
55005,2020-02-08,0.856
283681,2020-12-25,2.138
24294,2020-02-26,0.453
20884,2020-11-05,0.206
171301,2020-04-23,0.811
65583,2021-02-12,0.258
37358,2020-11-19,0.004
5493,2020-08-02,0.000
13636,2020-03-25,0.850
3941,2019-10-27,0.051
107142,2020-03-27,0.280
29401,2020-10-14,1.121
32053,2021-03-21,159.513
256872,2021-03-24,1.111
267585,2020-08-08,5.822
247000,2020-02-08,1.163
245332,2020-02-13,0.000
6547,2020-05-26,0.954
29330,2019-12-11,0.599
139515,2019-03-26,0.339
248098,2020-10-30,0.619
11741,2018-12-20,0.993
33447,2019-06-20,0.207
245515,2021-02-23,0.744
250022,2020-04-25,285.700
247000,2021-01-29,1.411
272294,2019-09-14,0.020
5802,2020-05-19,0.197
15898,2021-01-09,0.316
55005,2020-11-04,0.887
250252,2020-02-29,0.100
250197,2020-08-27,3.860
248098,2020-07-23,0.547
247568,2019-09-04,1.419
13942,2020-08-08,1.326
256655,2020-06-20,0.000
247389,2020-05-22,0.037
69500,2020-10-27,0.852
244899,2020-09-11,1.892
250197,2020-06-17,3.573
250004,2019-07-29,1.100
32383,2020-06-18,0.000
179630,2019-08-22,0.224
20550,2020-01-16,0.278
269084,2020-06-22,1.722
179922,2020-03-06,0.406
245958,2020-12-12,0.220
72055,2021-03-01,0.430
262929,2019-06-22,0.680
5493,2019-09-21,0.000
256502,2020-09-05,0.000
246629,2020-11-08,1.492
248365,2020-08-07,18.300
33447,2020-06-05,1.053
254812,2019-02-26,0.421
139515,2020-01-16,0.721
716,2019-11-25,0.537
136213,2020-12-06,11.731
247568,2019-10-11,1.194
248098,2019-01-10,1.588
269416,2020-08-12,0.337
250574,2020-04-27,15.243
55005,2020-02-22,1.244
716,2020-09-16,0.186
244899,2019-07-01,0.667
17194,2020-05-04,1.495
244905,2019-11-11,0.263
256351,2019-11-11,0.888
6547,2021-02-08,0.380
250387,2020-01-26,1.825
262929,2020-08-03,0.809
29102,2019-04-16,1.550
44788,2019-10-19,0.766
13784,2021-03-04,1.280
245493,2020-06-21,2.082
86661,2020-12-31,0.803
17980,2020-08-14,0.584
7038,2021-02-05,0.227
6564,2020-04-27,0.498
139514,2019-03-19,0.818
151568,2019-09-02,6.328
256920,2020-08-06,4.120
179630,2019-07-02,0.037
24294,2018-12-09,0.049
116228,2020-12-29,0.135
33447,2020-06-12,0.708
107431,2019-11-13,64.396
187271,2019-09-26,0.418
37302,2021-01-15,0.538
13942,2019-08-16,2.216
69500,2020-07-08,0.784
252388,2019-12-24,116.949
69535,2020-09-04,1.926
20884,2019-04-29,0.008
136212,2019-12-14,0.905
251229,2020-07-15,6.470
175989,2019-10-04,0.000
716,2019-06-18,0.458
251704,2019-11-01,30.203
256946,2019-12-05,22.690
13155,2019-10-07,0.142
255254,2020-02-09,0.811
249897,2019-01-31,463.920
107142,2021-02-06,0.228
131327,2020-04-19,0.666
244899,2020-07-26,0.023
20884,2019-05-05,0.002
250020,2021-03-13,1056.400
107142,2021-03-13,0.280
250255,2021-01-02,0.414
139514,2019-01-31,0.528
264362,2019-07-22,1.705
248917,2019-02-18,5.286
61120,2020-06-05,0.761
264362,2020-10-18,1.832
199151,2020-01-22,0.095
263623,2021-01-24,18.760
139517,2020-08-08,80.350
268752,2019-09-19,0.791
261616,2020-09-30,8.840
137018,2019-11-13,0.189
135605,2020-09-16,0.148
40839,2019-05-29,0.534
256970,2020-06-29,0.000
269416,2020-10-04,0.765
4910,2020-03-27,1.446
250199,2020-04-10,4.039
272294,2020-05-22,0.082
9493,2021-03-03,0.719
245332,2020-10-29,0.000
247389,2020-10-13,0.206
269416,2020-11-22,0.653
245515,2020-03-12,0.549
250175,2021-01-16,3.180
256959,2020-10-16,1.770
250436,2020-10-30,77.500
123533,2020-08-23,0.392
175989,2019-06-19,0.000
135605,2019-06-20,0.327
74697,2019-10-19,0.931
116228,2020-08-04,0.491
17980,2020-05-08,0.784
139515,2020-08-07,0.795
7087,2020-01-30,0.000
716,2019-05-06,0.419
42923,2021-01-02,0.698
259866,2020-09-27,0.689
262929,2019-01-20,1.313
151568,2020-10-16,2.831
272294,2020-03-25,0.278
10481,2019-02-17,0.708
246032,2021-02-03,1.234
264909,2019-11-22,0.310
6557,2019-05-04,0.130
142606,2019-09-18,1.559
248696,2020-08-12,0.004
102613,2020-02-06,0.000
15898,2020-11-28,0.493
16129,2019-04-03,0.306
69535,2019-07-24,0.853
283681,2019-10-01,2.721
112490,2021-01-09,0.096
54212,2020-09-13,0.694
272294,2020-02-05,0.467
246516,2019-11-28,0.000
260726,2020-03-04,0.001
112490,2021-01-04,0.052
37358,2019-10-04,0.002
255456,2020-01-18,1.113
151213,2020-06-04,0.649
277704,2019-10-28,0.194
6547,2020-02-24,0.000
250004,2019-01-17,1.120
97302,2019-11-18,0.177
258102,2020-05-31,45.391
250387,2019-10-21,1.886
29401,2021-03-06,1.404
13636,2020-10-10,1.409
42923,2020-11-19,1.244
248365,2020-09-26,21.630
247568,2019-08-22,1.645
80569,2020-05-03,0.696
250567,2019-09-11,6.789
20681,2019-12-17,0.257
65583,2020-12-23,0.488
151213,2020-07-21,0.745
46157,2019-08-29,1.101
69535,2020-05-29,1.542
123533,2020-03-29,0.312
107142,2019-08-31,0.239
256502,2019-11-03,0.000
16581,2020-04-14,0.000
187989,2020-10-16,0.433
4910,2019-07-19,3.299
252969,2021-03-15,4.432
115301,2020-07-14,1.670
6562,2019-11-02,0.284
246516,2020-10-05,0.000
49043,2019-04-30,1.793
97302,2019-11-23,0.087
261517,2020-10-11,0.000
72238,2020-05-20,0.305
124089,2019-12-10,2.900
260185,2020-02-10,7.093
249397,2019-12-30,6.382
132516,2019-05-23,0.390
181113,2020-11-18,0.000
5479,2020-11-20,0.496
11741,2019-11-22,1.098
245515,2020-06-12,1.758
246516,2020-08-15,0.000
250574,2020-11-26,1.308
17194,2020-08-23,1.231
107142,2019-02-13,0.140
274411,2020-04-29,0.160
55005,2020-04-19,0.982
244680,2020-02-12,4.673
256920,2020-11-15,2.880
6564,2019-01-25,0.396
131327,2020-11-09,0.000
255813,2019-02-21,5.547
49043,2020-04-23,1.231
261616,2020-01-30,4.769
13636,2020-02-19,0.946
277704,2019-12-14,0.351
131327,2020-08-08,0.048
6555,2021-03-11,0.542
249951,2020-02-17,3.658
181113,2019-07-23,151.920
34770,2019-09-22,1.150
5479,2021-02-21,0.581
39681,2019-09-07,0.437
245375,2020-07-03,0.302
245375,2020-11-28,0.022
249897,2020-06-29,29.263
136482,2019-11-30,0.295
32383,2019-11-22,0.000
46157,2020-10-10,0.307
139513,2021-01-02,60.958
248224,2019-10-16,57.398
13155,2020-03-03,0.169
20753,2021-03-13,0.547
137018,2020-04-06,0.567
250574,2020-11-16,7.451
179922,2019-06-30,0.167
256084,2020-04-09,0.382
29330,2019-02-19,1.528
44135,2020-10-29,0.592
181113,2020-07-09,106.430
58197,2020-06-13,0.466
132516,2020-07-01,0.386
261517,2020-11-25,0.000
139515,2019-05-06,0.341
269752,2020-09-23,0.808
251229,2020-05-20,9.020
72238,2020-01-04,0.004
190642,2020-07-05,0.481
251881,2020-12-06,1.097
6564,2020-08-12,0.672
171301,2020-11-03,0.615
256947,2020-11-21,18.650
135191,2019-08-17,0.760
277704,2019-12-18,0.326
249971,2019-06-17,825.000
69535,2020-10-20,0.898
7038,2020-04-05,0.145
56796,2021-01-31,1.768
136482,2019-10-14,0.322
29102,2020-04-06,1.245
175989,2019-11-20,0.000
283681,2020-06-08,4.322
6557,2020-02-28,0.330
69535,2021-02-04,0.703
249860,2020-12-01,1.907
20884,2019-11-19,0.166
256766,2021-02-04,1.716
256972,2020-11-05,0.080
249943,2020-07-07,25.950
49043,2020-06-09,1.441
16129,2020-10-10,0.340
131327,2019-06-22,1.086
44788,2019-06-27,0.617
67113,2019-12-11,0.014
33804,2020-02-19,0.818
257402,2021-03-24,3.100
245028,2020-11-10,6.409
13784,2020-01-17,1.813
256502,2019-02-26,0.990
6547,2019-01-10,0.211
254538,2020-11-12,0.684
97302,2020-07-31,0.301
250255,2021-01-04,5.122
248696,2019-07-01,0.000
269752,2019-06-27,0.721
20681,2019-09-11,0.614
6562,2019-11-06,0.206
20681,2020-07-12,0.000
249951,2021-01-28,0.027
244858,2019-01-12,1.103
248128,2019-12-05,2.002
245883,2020-01-23,0.838
17592,2019-09-12,0.058
256655,2020-08-06,0.000
59449,2020-10-03,1.329
268752,2020-12-16,1.080
247568,2019-05-22,1.031
150462,2019-10-04,0.282
12857,2020-11-06,2.792
253177,2020-04-22,0.142
264362,2019-11-01,0.556
250855,2020-03-31,1.330
246272,2019-09-06,2.567
34770,2020-11-01,0.786
32053,2021-01-20,131.590
254812,2019-04-27,0.030
5802,2020-01-22,0.248
3941,2021-01-07,0.000
247000,2020-10-20,1.340
245302,2019-09-25,3.466
72055,2019-11-28,0.162
244858,2019-02-27,3.087
264362,2020-04-07,1.068
59449,2019-11-28,1.104
136213,2020-12-09,10.512
171301,2020-06-09,1.272
256502,2019-06-04,0.000
255813,2019-05-20,0.652
274411,2020-03-10,0.196
6557,2020-08-11,0.343
86661,2020-12-28,0.640
249943,2019-04-03,33.510
3941,2021-01-17,0.000
261986,2019-04-05,1.189
112490,2020-01-07,0.059
44788,2019-10-10,0.209
74697,2020-08-20,0.637
139517,2020-06-14,232.596
29102,2020-07-18,1.203
144822,2020-12-30,0.180
246596,2021-02-21,0.192
131327,2019-03-12,1.401
17592,2020-10-21,0.375
62776,2020-12-19,0.863
115301,2020-11-02,1.485
245344,2020-05-31,0.150
58197,2019-11-23,0.357
250020,2020-01-31,1847.700
8621,2019-01-19,1.576
115301,2020-07-13,1.354
12857,2020-04-16,2.094
252388,2020-10-24,122.713
252969,2020-12-17,3.732
249660,2020-04-16,1.164
61120,2020-03-02,0.963
13155,2020-11-08,0.000
116228,2021-02-25,0.728
848,2021-03-09,0.430
137018,2020-11-01,0.446
250781,2019-12-27,0.061
6555,2020-03-28,0.506
112490,2019-12-03,0.734
7038,2020-12-22,0.339
33447,2019-02-23,1.389
249943,2020-05-21,29.320
3941,2019-10-16,0.013
13537,2020-04-08,1.349
13964,2019-10-19,1.943
152526,2020-03-01,0.000
260417,2020-12-22,0.707
245314,2020-04-21,0.000
3592,2020-12-10,0.000
246516,2019-05-09,0.000
9493,2020-06-28,0.000
256924,2020-05-06,0.976
263528,2020-08-25,1.305
187271,2020-12-28,0.717
5479,2020-01-09,0.770
256972,2019-11-24,0.140
260185,2020-08-28,3.405
253374,2020-08-26,1.419
5479,2020-10-04,0.372
246516,2021-01-02,0.000
179922,2019-11-27,0.272
9953,2019-07-22,0.353
245375,2019-06-22,0.074
245302,2021-02-11,3.951
261100,2021-01-10,0.166
123533,2020-02-04,0.326
246032,2020-12-03,1.214
253208,2020-07-27,1.167
67113,2021-01-01,0.000
139514,2019-12-13,0.764
33447,2020-09-10,0.581
249397,2021-03-22,7.008
252388,2020-03-23,118.847
261517,2021-03-18,0.000
249860,2020-01-22,1.655
256971,2019-12-31,0.216
255456,2020-09-27,1.064
72238,2020-02-28,0.079
1004,2020-08-26,1.093
39681,2020-07-16,0.437
131327,2019-08-04,0.889
259030,2020-07-22,0.097
44788,2021-02-25,0.962
76953,2020-09-08,0.293
248128,2020-10-14,0.673
250197,2019-10-06,5.991
13942,2020-03-21,1.789
252388,2020-03-30,122.132
256969,2019-07-05,0.338
55005,2020-12-25,0.908
247389,2020-10-09,0.243
72238,2020-07-11,0.000
247568,2020-05-16,0.102
54212,2019-06-06,0.133
136482,2019-10-03,0.469
76953,2020-02-23,0.503
42923,2020-11-08,0.762
37302,2020-08-20,0.024
65583,2020-04-18,0.000
12857,2020-10-01,1.991
179922,2019-11-20,0.240
248917,2019-06-09,19.234
251881,2019-05-26,0.840
250255,2020-06-22,4.863
269752,2020-01-09,1.121
272294,2020-05-26,0.345
13942,2019-11-25,1.494
5479,2020-06-16,0.862
37309,2021-02-24,28.566
255254,2020-09-05,0.301
136213,2021-03-16,7.596
248098,2019-11-07,2.871
848,2020-08-22,0.441
115301,2019-04-13,1.215
5802,2019-07-16,0.249
256084,2020-04-08,0.457
49043,2020-05-04,1.244
37358,2019-08-22,0.000
144822,2020-06-18,0.521
249951,2020-05-28,0.393
250197,2021-01-07,5.746
12857,2019-10-01,1.602
152526,2019-08-09,0.104
260417,2020-05-28,1.039
250255,2020-11-08,1.096
261206,2020-08-23,0.936
269089,2020-10-09,0.252
42923,2020-12-29,1.252
49043,2020-03-07,1.163
256969,2019-03-15,0.575
181113,2021-01-04,0.000
246516,2020-12-26,0.000
250567,2019-05-23,8.270
250574,2020-03-12,1.889
250199,2020-09-10,3.888
6562,2019-10-26,0.150
150998,2019-02-28,1.157
139513,2020-01-31,59.477
259030,2020-01-04,0.101
245958,2020-04-20,0.500
5479,2020-10-11,0.848
56988,2021-03-21,0.000
263623,2020-03-26,3.530
20041,2020-08-24,0.686
179922,2020-08-02,1.699
245314,2019-08-09,6.180
256156,2019-07-27,1.530
244424,2020-10-05,1.040
8621,2021-01-06,1.223
246596,2019-11-16,0.368
137018,2019-03-08,0.348
848,2019-09-20,0.199
56988,2020-10-26,0.000
256946,2020-09-06,1.800
65583,2019-12-23,0.001
251229,2021-02-09,4.100
250387,2020-09-01,0.595
249897,2019-11-27,35.413
199151,2021-03-01,0.336
262259,2020-03-12,0.846
